ID,Province,Centres,Zones,Neighbourhood,Year,Centre_id,Zone_id,AR Bachelor,AR 1 Bedroom,AR 2 Bedroom,AR 3 Bedroom +,AR Total,VR Bachelor,VR 1 Bedroom,VR 2 Bedroom,VR 3 Bedroom +,VR Total,Units Bachelor,Units 1 Bedroom,Units 2 Bedroom,Units 3 Bedroom +,Units Total
ID_124,Que,Saguenay,Jonquière,Southern Outskirts,2018,centre5,Zone26,0.0,0.0,504.0,0.0,557.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,140.0,8.0,157.0
ID_125,Que,Saguenay,La Baie,La Baie,2018,centre5,Zone27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0
ID_126,Que,Saguenay,La Baie,La Baie,2018,centre5,Zone27,0.0,445.0,514.0,540.0,506.0,0.0,0.0,4.7,4.1,5.2,7.0,225.0,1021.0,299.0,1552.0
ID_127,Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Ville-Marie,2018,centre6,Zone28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,0.0,20.0
ID_128,Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Ville-Marie,2018,centre6,Zone28,867.0,1119.0,1587.0,1681.0,1164.0,2.4,3.1,5.4,0.7,3.2,5479.0,8050.0,6665.0,1109.0,21303.0
ID_129,Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Île-des-Soeurs,2018,centre6,Zone28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0
ID_130,Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Île-des-Soeurs,2018,centre6,Zone28,733.0,933.0,1157.0,1175.0,1001.0,0.0,0.0,0.4,0.0,0.1,469.0,1149.0,914.0,304.0,2836.0
ID_131,Que,Montréal,Sud-Ouest/Verdun,Verdun,2018,centre6,Zone29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
ID_132,Que,Montréal,Sud-Ouest/Verdun,Verdun,2018,centre6,Zone29,530.0,697.0,718.0,866.0,715.0,0.0,0.7,0.5,0.0,0.6,947.0,4774.0,7641.0,2132.0,15494.0
ID_133,Que,Montréal,Sud-Ouest/Verdun,South West,2018,centre6,Zone29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,2.0,18.0
ID_134,Que,Montréal,Sud-Ouest/Verdun,South West,2018,centre6,Zone29,0.0,837.0,801.0,931.0,823.0,0.0,0.7,0.0,0.4,0.0,734.0,4186.0,8425.0,2014.0,15359.0
ID_135,Que,Montréal,LaSalle,LaSalle,2018,centre6,Zone30,0.0,0.0,0.0,890.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0
ID_136,Que,Montréal,LaSalle,LaSalle,2018,centre6,Zone30,519.0,671.0,754.0,1049.0,789.0,0.0,0.7,0.3,0.4,0.0,518.0,3453.0,12482.0,1718.0,18171.0
ID_137,Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Westmount,2018,centre6,Zone31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_138,Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Westmount,2018,centre6,Zone31,818.0,1200.0,0.0,2514.0,0.0,0.0,0.7,0.0,0.0,5.3,213.0,1209.0,1571.0,714.0,3707.0
ID_139,Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Notre-Dame-de-Grâce,2018,centre6,Zone31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_140,Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Notre-Dame-de-Grâce,2018,centre6,Zone31,609.0,748.0,918.0,1052.0,808.0,1.8,1.8,1.2,1.1,1.5,2537.0,5609.0,7389.0,1452.0,16987.0
ID_141,Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Hampstead/Côte-Saint-Luc,2018,centre6,Zone31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_142,Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Hampstead/Côte-Saint-Luc,2018,centre6,Zone31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,295.0,354.0,50.0,705.0
ID_143,Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Côte-Saint-Luc/Montreal West,2018,centre6,Zone31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,48.0,110.0
ID_144,Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Côte-Saint-Luc/Montreal West,2018,centre6,Zone31,567.0,850.0,1224.0,1459.0,1039.0,1.0,1.4,0.0,0.0,0.0,214.0,2321.0,3133.0,296.0,5964.0
ID_145,Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Côte-des-Neiges,2018,centre6,Zone32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_146,Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Côte-des-Neiges,2018,centre6,Zone32,602.0,768.0,963.0,1319.0,865.0,2.8,2.3,1.6,1.2,2.0,3780.0,13698.0,13804.0,2511.0,33793.0
ID_147,Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Outremont,2018,centre6,Zone32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
ID_148,Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Outremont,2018,centre6,Zone32,0.0,942.0,1289.0,0.0,1168.0,0.0,0.0,0.0,0.7,0.0,141.0,984.0,2207.0,854.0,4186.0
ID_149,Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Mont-Royal,2018,centre6,Zone32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_150,Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Mont-Royal,2018,centre6,Zone32,0.0,848.0,1076.0,1324.0,996.0,0.0,0.6,0.5,0.0,0.6,56.0,841.0,946.0,152.0,1995.0
ID_151,Que,Montréal,Plateau-Mont-Royal,Plateau-Mont-Royal,2018,centre6,Zone33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_152,Que,Montréal,Plateau-Mont-Royal,Plateau-Mont-Royal,2018,centre6,Zone33,753.0,887.0,1059.0,1481.0,965.0,3.1,0.0,0.5,0.2,1.5,8330.0,11204.0,16608.0,4146.0,40288.0
ID_153,Que,Montréal,Villeray/St-Michel/Pc-Extension,Parc-Extension,2018,centre6,Zone34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_154,Que,Montréal,Villeray/St-Michel/Pc-Extension,Parc-Extension,2018,centre6,Zone34,469.0,584.0,626.0,0.0,604.0,4.4,0.0,0.6,0.0,1.5,1497.0,2792.0,4688.0,853.0,9830.0
ID_155,Que,Montréal,Villeray/St-Michel/Pc-Extension,Villeray,2018,centre6,Zone34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0
ID_156,Que,Montréal,Villeray/St-Michel/Pc-Extension,Villeray,2018,centre6,Zone34,555.0,622.0,823.0,0.0,761.0,0.0,0.4,0.6,0.0,0.5,1531.0,4659.0,9732.0,2022.0,17944.0
ID_157,Que,Montréal,Villeray/St-Michel/Pc-Extension,Saint-Michel,2018,centre6,Zone34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0
ID_158,Que,Montréal,Villeray/St-Michel/Pc-Extension,Saint-Michel,2018,centre6,Zone34,532.0,555.0,655.0,800.0,638.0,0.0,0.0,0.1,0.0,0.5,1012.0,2565.0,8220.0,1001.0,12798.0
ID_159,Que,Montréal,Hochelaga-Maisonneuve,East Ville-Marie,2018,centre6,Zone35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_160,Que,Montréal,Hochelaga-Maisonneuve,East Ville-Marie,2018,centre6,Zone35,681.0,755.0,797.0,995.0,828.0,0.6,0.0,0.0,0.0,0.3,1214.0,2999.0,5254.0,1686.0,11153.0
ID_161,Que,Montréal,Hochelaga-Maisonneuve,Hochelaga-Maisonneuve,2018,centre6,Zone35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_162,Que,Montréal,Hochelaga-Maisonneuve,Hochelaga-Maisonneuve,2018,centre6,Zone35,520.0,621.0,718.0,981.0,692.0,0.0,0.0,0.0,0.2,0.0,2014.0,4436.0,8524.0,2616.0,17590.0
ID_163,Que,Montréal,Rosemont/La Petite-Patrie,Rosemont/La Petite-Patrie,2018,centre6,Zone36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_164,Que,Montréal,Rosemont/La Petite-Patrie,Rosemont/La Petite-Patrie,2018,centre6,Zone36,549.0,657.0,752.0,1186.0,745.0,1.1,0.0,0.0,0.0,0.0,5302.0,12130.0,22197.0,4009.0,43638.0
ID_165,Que,Montréal,Anjou/Saint-Léonard,Saint-Léonard,2018,centre6,Zone37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_166,Que,Montréal,Anjou/Saint-Léonard,Saint-Léonard,2018,centre6,Zone37,481.0,545.0,699.0,910.0,714.0,0.0,1.3,0.0,0.0,0.0,251.0,2321.0,13927.0,2565.0,19064.0
ID_167,Que,Montréal,Anjou/Saint-Léonard,Anjou,2018,centre6,Zone37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0
ID_168,Que,Montréal,Anjou/Saint-Léonard,Anjou,2018,centre6,Zone37,537.0,621.0,716.0,741.0,683.0,0.0,0.5,0.2,0.0,0.4,349.0,1747.0,5382.0,1090.0,8568.0
ID_169,Que,Montréal,Montréal-Nord,Montréal-Nord,2018,centre6,Zone38,0.0,475.0,620.0,0.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,15.0
ID_170,Que,Montréal,Montréal-Nord,Montréal-Nord,2018,centre6,Zone38,516.0,576.0,657.0,896.0,661.0,0.0,0.0,0.0,0.0,4.0,759.0,3689.0,14951.0,2465.0,21864.0
ID_171,Que,Montréal,Ahuntsic/Cartierville,Ahuntsic,2018,centre6,Zone39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_172,Que,Montréal,Ahuntsic/Cartierville,Ahuntsic,2018,centre6,Zone39,491.0,643.0,796.0,1028.0,741.0,2.8,0.0,0.7,0.0,0.0,2031.0,6362.0,12519.0,1765.0,22677.0
ID_173,Que,Montréal,Ahuntsic/Cartierville,Cartierville,2018,centre6,Zone39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_174,Que,Montréal,Ahuntsic/Cartierville,Cartierville,2018,centre6,Zone39,471.0,621.0,726.0,1173.0,689.0,2.8,3.0,2.1,0.0,2.4,720.0,2322.0,3262.0,445.0,6749.0
ID_175,Que,Montréal,Saint-Laurent,Saint-Laurent,2018,centre6,Zone40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_176,Que,Montréal,Saint-Laurent,Saint-Laurent,2018,centre6,Zone40,610.0,746.0,866.0,946.0,822.0,1.2,3.4,2.9,4.3,3.2,727.0,5194.0,8165.0,1783.0,15869.0
ID_177,Que,Montréal,Dorval/Lachine/Saint-Pierre,Lachine,2018,centre6,Zone41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0
ID_178,Que,Montréal,Dorval/Lachine/Saint-Pierre,Lachine,2018,centre6,Zone41,534.0,608.0,703.0,862.0,694.0,0.0,4.9,3.3,0.0,4.3,418.0,2094.0,4959.0,955.0,8426.0
ID_179,Que,Montréal,Dorval/Lachine/Saint-Pierre,Dorval/Île-Dorval,2018,centre6,Zone41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_180,Que,Montréal,Dorval/Lachine/Saint-Pierre,Dorval/Île-Dorval,2018,centre6,Zone41,574.0,747.0,903.0,1149.0,839.0,0.7,2.1,2.4,0.0,2.1,329.0,1151.0,1281.0,187.0,2948.0
ID_181,Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Pointe-Claire,2018,centre6,Zone42,0.0,0.0,1138.0,1508.0,1342.0,0.0,0.0,0.0,0.0,1.5,0.0,20.0,108.0,267.0,395.0
ID_182,Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Pointe-Claire,2018,centre6,Zone42,735.0,1056.0,1193.0,1229.0,1126.0,1.3,1.9,1.7,2.9,1.9,132.0,818.0,970.0,287.0,2207.0
ID_183,Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Beaconsfield-Kirkland,2018,centre6,Zone42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_184,Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Beaconsfield-Kirkland,2018,centre6,Zone42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.5,0.0,95.0,285.0,56.0,436.0
ID_185,Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Ste-Anne-de-Bellevue/Baie-d'Urfé,2018,centre6,Zone42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_186,Que,Montréal,Baie-d'Urfé/Beaconsfield etc.,Ste-Anne-de-Bellevue/Baie-d'Urfé,2018,centre6,Zone42,536.0,680.0,781.0,965.0,739.0,0.0,0.5,0.0,0.0,0.7,56.0,146.0,292.0,59.0,553.0
ID_187,Que,Montréal,Sainte-Geneviève/Senneville etc.,Dollard-des-Ormeaux,2018,centre6,Zone43,0.0,0.0,1040.0,1240.0,1141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,98.0,138.0
ID_188,Que,Montréal,Sainte-Geneviève/Senneville etc.,Dollard-des-Ormeaux,2018,centre6,Zone43,571.0,760.0,887.0,1067.0,853.0,1.4,1.0,1.2,0.0,1.2,239.0,763.0,1331.0,410.0,2743.0
ID_189,Que,Montréal,Sainte-Geneviève/Senneville etc.,Senneville/Roxboro-Pierrefonds,2018,centre6,Zone43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_190,Que,Montréal,Sainte-Geneviève/Senneville etc.,Senneville/Roxboro-Pierrefonds,2018,centre6,Zone43,607.0,748.0,862.0,952.0,828.0,4.0,3.3,3.6,0.0,3.3,229.0,1351.0,3470.0,376.0,5426.0
ID_191,Que,Montréal,Sainte-Geneviève/Senneville etc.,L'Île-Bizard/Sainte-Geneviève,2018,centre6,Zone43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_192,Que,Montréal,Sainte-Geneviève/Senneville etc.,L'Île-Bizard/Sainte-Geneviève,2018,centre6,Zone43,510.0,620.0,730.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,52.0,412.0,837.0,167.0,1468.0
ID_193,Que,Montréal,Mercier,Mercier,2018,centre6,Zone44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0
ID_194,Que,Montréal,Mercier,Mercier,2018,centre6,Zone44,600.0,608.0,712.0,1033.0,735.0,4.2,1.3,0.7,0.2,0.9,759.0,4452.0,12902.0,2377.0,20490.0
ID_195,Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Montréal-Est,2018,centre6,Zone45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_196,Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Montréal-Est,2018,centre6,Zone45,0.0,0.0,0.0,0.0,732.0,0.0,0.0,0.0,0.0,0.5,25.0,153.0,512.0,74.0,764.0
ID_197,Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Pointe-aux-Trembles,2018,centre6,Zone45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,24.0
ID_198,Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Pointe-aux-Trembles,2018,centre6,Zone45,562.0,601.0,707.0,868.0,708.0,0.0,2.9,3.8,2.1,3.4,207.0,886.0,4826.0,777.0,6696.0
ID_199,Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Rivière-des-Prairies,2018,centre6,Zone45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0
ID_200,Que,Montréal,Pte-aux-Trembles/Montréal-E etc.,Rivière-des-Prairies,2018,centre6,Zone45,0.0,574.0,752.0,813.0,739.0,0.0,0.2,0.0,0.0,0.0,17.0,566.0,3158.0,531.0,4272.0
ID_201,Que,Montréal,Chomedey/Sainte-Dorothée,Sainte-Dorothée,2018,centre6,Zone46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_202,Que,Montréal,Chomedey/Sainte-Dorothée,Sainte-Dorothée,2018,centre6,Zone46,0.0,692.0,801.0,1050.0,867.0,0.0,0.0,0.0,0.0,0.0,5.0,75.0,393.0,60.0,533.0
ID_203,Que,Montréal,Chomedey/Sainte-Dorothée,Chomedey,2018,centre6,Zone46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,22.0
ID_204,Que,Montréal,Chomedey/Sainte-Dorothée,Chomedey,2018,centre6,Zone46,628.0,785.0,883.0,1220.0,888.0,0.0,0.0,0.0,1.4,0.0,159.0,2195.0,5846.0,1027.0,9227.0
ID_205,Que,Montréal,Laval-des-Rapides,Laval-des-Rapides,2018,centre6,Zone47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_206,Que,Montréal,Laval-des-Rapides,Laval-des-Rapides,2018,centre6,Zone47,592.0,620.0,729.0,851.0,709.0,0.0,4.8,0.0,0.0,1.8,203.0,1514.0,4852.0,624.0,7193.0
ID_207,Que,Montréal,Pont-Viau,Pont-Viau,2018,centre6,Zone48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_208,Que,Montréal,Pont-Viau,Pont-Viau,2018,centre6,Zone48,773.0,798.0,731.0,776.0,762.0,5.8,5.9,1.4,0.2,2.2,168.0,493.0,1144.0,746.0,2551.0
ID_209,Que,Montréal,St-François/St-Vincent/Duvernay,Duvernay,2018,centre6,Zone49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_210,Que,Montréal,St-François/St-Vincent/Duvernay,Duvernay,2018,centre6,Zone49,0.0,0.0,762.0,0.0,740.0,0.0,0.0,0.7,0.0,0.6,2.0,27.0,129.0,6.0,164.0
ID_211,Que,Montréal,St-François/St-Vincent/Duvernay,Saint-Vincent-de-Paul,2018,centre6,Zone49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_212,Que,Montréal,St-François/St-Vincent/Duvernay,Saint-Vincent-de-Paul,2018,centre6,Zone49,541.0,685.0,707.0,753.0,701.0,0.0,1.7,0.0,0.0,1.7,46.0,661.0,1318.0,122.0,2147.0
ID_213,Que,Montréal,St-François/St-Vincent/Duvernay,Saint-François,2018,centre6,Zone49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_214,Que,Montréal,St-François/St-Vincent/Duvernay,Saint-François,2018,centre6,Zone49,0.0,608.0,682.0,819.0,723.0,0.0,0.0,0.0,0.0,0.6,4.0,17.0,215.0,90.0,326.0
ID_215,Que,Montréal,Vimont/Auteuil,Vimont,2018,centre6,Zone50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_216,Que,Montréal,Vimont/Auteuil,Vimont,2018,centre6,Zone50,0.0,613.0,748.0,1028.0,748.0,0.0,0.0,0.2,0.0,0.2,16.0,450.0,1220.0,270.0,1956.0
ID_217,Que,Montréal,Vimont/Auteuil,Auteuil,2018,centre6,Zone50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0
ID_218,Que,Montréal,Vimont/Auteuil,Auteuil,2018,centre6,Zone50,0.0,819.0,786.0,0.0,803.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,613.0,104.0,793.0
ID_219,Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Sainte-Rose,2018,centre6,Zone51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
ID_220,Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Sainte-Rose,2018,centre6,Zone51,538.0,613.0,755.0,912.0,756.0,0.0,0.0,0.4,0.0,0.3,48.0,154.0,665.0,185.0,1052.0
ID_221,Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Fabreville,2018,centre6,Zone51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_222,Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Fabreville,2018,centre6,Zone51,0.0,683.0,773.0,831.0,777.0,0.0,6.3,2.0,0.0,2.5,5.0,104.0,652.0,137.0,898.0
ID_223,Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Laval-Ouest,2018,centre6,Zone51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_224,Que,Montréal,Laval-Ouest/Fabreville/Ste-Rose,Laval-Ouest,2018,centre6,Zone51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,90.0,12.0,127.0
ID_225,Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Deux-Montagnes,2018,centre6,Zone52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_226,Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Deux-Montagnes,2018,centre6,Zone52,0.0,686.0,765.0,865.0,784.0,0.0,0.8,0.0,0.0,0.0,9.0,119.0,1202.0,200.0,1530.0
ID_227,Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Sainte-Marthe-sur-le-Lac,2018,centre6,Zone52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_228,Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Sainte-Marthe-sur-le-Lac,2018,centre6,Zone52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,6.0,295.0
ID_229,Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Saint-Eustache,2018,centre6,Zone52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
ID_230,Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Saint-Eustache,2018,centre6,Zone52,538.0,679.0,719.0,781.0,719.0,0.0,0.0,1.1,0.4,1.2,141.0,492.0,2830.0,449.0,3912.0
ID_231,Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,St-Joseph-du-Lac/Pte-Calumet/Oka,2018,centre6,Zone52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_232,Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,St-Joseph-du-Lac/Pte-Calumet/Oka,2018,centre6,Zone52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,320.0,8.0,358.0
ID_233,Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Mirabel/Saint-Placide,2018,centre6,Zone52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,14.0
ID_234,Que,Montréal,Mirabel/Oka/Pointe-Calumet etc.,Mirabel/Saint-Placide,2018,centre6,Zone52,0.0,0.0,737.0,933.0,813.0,0.0,0.0,0.2,0.0,0.1,11.0,264.0,2560.0,707.0,3542.0
ID_235,Que,Montréal,Blainville/Ste-Thérèse etc.,Boisbriand,2018,centre6,Zone53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0
ID_236,Que,Montréal,Blainville/Ste-Thérèse etc.,Boisbriand,2018,centre6,Zone53,0.0,0.0,726.0,811.0,766.0,0.0,0.6,0.0,0.0,0.0,19.0,227.0,2328.0,500.0,3074.0
ID_237,Que,Montréal,Blainville/Ste-Thérèse etc.,Sainte-Thérèse,2018,centre6,Zone53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_238,Que,Montréal,Blainville/Ste-Thérèse etc.,Sainte-Thérèse,2018,centre6,Zone53,563.0,663.0,746.0,891.0,768.0,0.0,0.0,0.4,0.5,0.3,73.0,526.0,4231.0,664.0,5494.0
ID_239,Que,Montréal,Blainville/Ste-Thérèse etc.,Lorraine/Rosemère/Blainville,2018,centre6,Zone53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_240,Que,Montréal,Blainville/Ste-Thérèse etc.,Lorraine/Rosemère/Blainville,2018,centre6,Zone53,0.0,0.0,858.0,863.0,861.0,0.0,0.0,0.1,0.0,0.1,0.0,132.0,1130.0,407.0,1669.0
ID_241,Que,Montréal,Blainville/Ste-Thérèse etc.,Bois-des-Filion,2018,centre6,Zone53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_242,Que,Montréal,Blainville/Ste-Thérèse etc.,Bois-des-Filion,2018,centre6,Zone53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,240.0,67.0,359.0
ID_243,Que,Montréal,Blainville/Ste-Thérèse etc.,Sainte-Anne-des-Plaines,2018,centre6,Zone53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
